run,evaluations,best_fitness,current_fitness,temperature,accepted
9,1540.4,1368426.458421,1368426.458421,3.645000,1
9,1562.1,1365565.433661,1365565.433661,3.280500,1
9,1627.1,1365549.397362,1365549.397362,2.952450,1
9,1632.1,1365549.397362,1365549.397362,2.657205,1
9,1644.1,1365548.574726,1365548.574726,2.391485,1
9,1681.8,1361384.772784,1361384.772784,2.152336,1
9,1703.5,1359142.050667,1359142.050667,1.937102,1
9,1706.5,1359099.838104,1359099.838104,1.743392,1
9,1707.5,1359099.838104,1359099.838104,1.569053,1
9,1729.2,1356129.844908,1356129.844908,1.412148,1
9,1742.2,1356099.388430,1356099.388430,1.270933,1
9,1747.2,1356086.694906,1356086.694906,1.143840,1
9,1768.2,1356079.177846,1356079.177846,1.029456,1
9,1790.9,1355039.693461,1355039.693461,0.926510,1
9,1812.6,1352817.210174,1352817.210174,0.833859,1
9,1912.6,1352817.210174,1352817.210174,0.750473,1
9,1913.6,1352817.210174,1352817.210174,0.675426,1
9,1935.2,1350199.365525,1350199.365525,0.607883,1
9,1957.2,1350165.998188,1350165.998188,0.547095,1
9,1962.3,1349977.321290,1349977.321290,0.492385,1
9,1963.3,1349977.321290,1349977.321290,0.443147,0
9,2051.3,1349909.356589,1349909.356589,0.398832,1
9,2072.9,1347964.135566,1347964.135566,0.358949,1
9,2077.9,1347964.087874,1347964.087874,0.323054,1
9,2078.9,1347964.087874,1347964.087874,0.290749,1
9,2100.6,1345915.861051,1345915.861051,0.261674,1
9,2111.6,1345890.806047,1345890.806047,0.235506,1
9,2116.6,1345890.806047,1345890.806047,0.211956,1
9,2175.6,1345810.595979,1345810.595979,0.190760,1
9,2254.6,1345810.595979,1345810.595979,0.171684,1
9,2276.2,1342511.601848,1342511.601848,0.154516,1
9,2397.2,1342511.601848,1342511.601848,0.139064,1
9,2398.2,1342511.601848,1342511.601848,0.125158,1
9,2419.8,1339631.012307,1339631.012307,0.112642,1
9,2427.8,1339545.989207,1339545.989207,0.101378,1
9,2428.9,1339545.989207,1339545.989207,5.000000,0
9,2450.4,1338060.274688,1338060.274688,4.500000,1
9,2487.4,1338057.957970,1338057.957970,4.050000,1
9,2488.4,1338057.957970,1338057.957970,3.645000,1
9,2510.0,1336687.629056,1336687.629056,3.280500,1
9,2524.0,1336624.479779,1336624.479779,2.952450,1
9,2529.1,1336624.479779,1336624.479779,2.657205,1
9,2624.1,1336624.479779,1336624.479779,2.391485,1
9,2625.1,1336624.479779,1336624.479779,2.152336,1
9,2646.6,1333294.564906,1333294.564906,1.937102,1
9,2790.6,1333294.564906,1333294.564906,1.743392,1
9,2791.6,1333294.564906,1333294.564906,1.569053,1
9,2813.2,1331155.234122,1331155.234122,1.412148,1
9,2879.2,1331035.377875,1331035.377875,1.270933,1
9,2884.2,1331035.377875,1331035.377875,1.143840,1
9,2885.2,1331035.377875,1331035.377875,1.029456,1
9,2886.2,1331035.377875,1331035.377875,0.926510,1
9,2907.7,1329771.578269,1329771.578269,0.833859,1
9,3058.7,1329771.578269,1329771.578269,0.750473,1
9,3059.7,1329771.578269,1329771.578269,0.675426,1
9,3081.3,1325934.982167,1325934.982167,0.607883,1
9,3096.3,1325886.261873,1325886.261873,0.547095,1
9,3101.3,1325886.261873,1325886.261873,0.492385,1
9,3102.3,1325886.261873,1325886.261873,0.443147,1
9,3125.3,1325886.261873,1325886.261873,0.398832,0
9,3146.8,1321645.704512,1321645.704512,0.358949,1
9,3295.8,1321645.704512,1321645.704512,0.323054,1
9,3296.8,1321645.704512,1321645.704512,0.290749,1
9,3318.3,1320846.912347,1320846.912347,0.261674,1
9,3341.3,1320634.483211,1320634.483211,0.235506,1
9,3353.7,1320634.483211,1320634.483211,0.211956,1
9,3359.7,1320582.491855,1320582.491855,0.190760,1
9,3376.7,1320420.327658,1320420.327658,0.171684,1
9,3398.2,1319546.366522,1319546.366522,0.154516,1
9,3402.2,1319525.847245,1319525.847245,0.139064,1
9,3403.2,1319525.847245,1319525.847245,0.125158,1
9,3424.6,1318513.506002,1318513.506002,0.112642,1
9,3426.6,1318297.049497,1318297.049497,0.101378,1
9,3489.6,1318292.832365,1318292.832365,5.000000,1
9,3511.0,1314319.686803,1314319.686803,4.500000,1
9,3512.0,1314319.442191,1314319.442191,4.050000,1
9,3513.0,1314319.442191,1314319.442191,3.645000,1
9,3534.4,1311603.958007,1311603.958007,3.280500,1
9,3538.4,1311603.958007,1311603.958007,2.952450,0
9,3543.5,1311420.725920,1311420.725920,2.657205,1
9,3598.5,1311414.858409,1311414.858409,2.391485,1
9,3714.5,1311414.858409,1311414.858409,2.152336,1
9,3735.9,1308787.304633,1308787.304633,1.937102,1
9,3910.9,1308787.304633,1308787.304633,1.743392,1
9,3911.9,1308787.304633,1308787.304633,1.569053,1
9,3933.2,1306576.241931,1306576.241931,1.412148,1
9,3938.2,1306491.089254,1306491.089254,1.270933,1
9,3943.3,1306491.089254,1306491.089254,1.143840,1
9,3965.6,1304274.202897,1304274.202897,1.029456,1
9,4096.6,1304274.202897,1304274.202897,0.926510,1
9,4118.0,1299908.577782,1299908.577782,0.833859,1
9,4315.0,1299908.577782,1299908.577782,0.750473,1
9,4316.0,1299908.577782,1299908.577782,0.675426,1
9,4337.3,1297858.395369,1297858.395369,0.607883,1
9,4343.3,1297832.878616,1297832.878616,0.547095,1
9,4348.4,1297832.878616,1297832.878616,0.492385,1
9,4349.4,1297832.878616,1297832.878616,0.443147,1
9,4350.4,1297832.878616,1297832.878616,0.398832,0
9,4371.7,1295148.868658,1295148.868658,0.358949,1
9,4403.7,1295148.865956,1295148.865956,0.323054,1
9,4404.7,1295148.865956,1295148.865956,0.290749,1
9,4426.0,1292053.436067,1292053.436067,0.261674,1
9,4435.0,1291784.750846,1291784.750846,0.235506,1
9,4440.1,1291313.870471,1291313.870471,0.211956,1
9,4441.1,1291313.870471,1291313.870471,0.190760,1
9,4442.1,1291313.870471,1291313.870471,0.171684,1
9,4463.4,1288365.597869,1288365.597869,0.154516,1
9,4464.4,1288355.396390,1288355.396390,0.139064,1
9,4465.4,1288355.396390,1288355.396390,0.125158,1
9,4486.7,1285307.596524,1285307.596524,0.112642,1
9,4497.7,1284951.749243,1284951.749243,0.101378,1
9,4567.9,1283494.041655,1283494.041655,5.000000,1
9,4589.2,1282350.200404,1282350.200404,4.500000,1
9,4596.2,1282334.868079,1282334.868079,4.050000,1
9,4597.2,1282334.868079,1282334.868079,3.645000,1
9,4618.4,1281530.064921,1281530.064921,3.280500,1
9,4634.4,1281521.665532,1281521.665532,2.952450,1
9,4639.5,1281521.665532,1281521.665532,2.657205,1
9,4661.7,1279574.186838,1279574.186838,2.391485,1
9,4684.0,1277824.228486,1277824.228486,2.152336,1
9,4705.2,1277824.228486,1277824.273296,1.937102,1
9,4761.2,1277818.921764,1277818.921764,1.743392,1
9,4762.2,1277818.921764,1277818.921764,1.569053,1
9,4783.4,1275768.641781,1275768.641781,1.412148,1
9,4789.4,1275052.906950,1275052.906950,1.270933,1
9,4794.4,1275052.906950,1275052.906950,1.143840,1
9,4808.5,1275052.906950,1275052.906950,1.029456,0
9,4982.5,1275052.010143,1275052.010143,0.926510,1
9,5003.7,1271591.096506,1271591.096506,0.833859,1
9,5277.7,1271591.096506,1271591.096506,0.750473,1
9,5278.7,1271591.096506,1271591.096506,0.675426,1
9,5299.9,1270647.083573,1270647.083573,0.607883,1
9,5373.9,1270635.524915,1270635.524915,0.547095,1
9,5378.9,1270635.524915,1270635.524915,0.492385,1
9,5379.9,1270635.524915,1270635.524915,0.443147,0
9,5381.9,1270614.152742,1270614.152742,0.398832,1
9,5403.1,1268576.309090,1268576.309090,0.358949,1
9,5433.1,1268575.802493,1268575.802493,0.323054,1
9,5434.1,1268575.802493,1268575.802493,0.290749,1
9,5455.3,1268382.558792,1268382.558792,0.261674,1
9,5471.3,1268095.431345,1268095.431345,0.235506,1
9,5476.3,1268095.431345,1268095.431345,0.211956,1
9,5477.3,1268095.431345,1268095.431345,0.190760,1
9,5478.3,1268095.431345,1268095.431345,0.171684,1
9,5499.5,1265746.335187,1265746.335187,0.154516,1
9,5531.5,1265742.038960,1265742.038960,0.139064,1
9,5532.5,1265742.038960,1265742.038960,0.125158,1
9,5553.6,1264769.681203,1264769.681203,0.112642,1
9,5592.6,1264756.381019,1264756.381019,0.101378,1
9,5616.8,1261928.329327,1261928.329327,5.000000,1
9,5637.9,1258834.142624,1258834.142624,4.500000,1
9,5710.9,1258831.811056,1258831.811056,4.050000,1
9,5711.9,1258831.811056,1258831.811056,3.645000,1
9,5733.0,1254537.300709,1254537.300709,3.280500,1
9,5738.0,1254518.159276,1254518.159276,2.952450,1
9,5743.1,1254518.159276,1254518.159276,2.657205,1
9,5744.1,1254518.159276,1254518.159276,2.391485,0
9,5755.1,1254518.159276,1254518.159276,2.152336,0
9,5776.2,1251804.528157,1251804.528157,1.937102,1
9,5858.2,1251802.564397,1251802.564397,1.743392,1
9,5859.2,1251802.564397,1251802.564397,1.569053,1
9,5880.3,1251622.504853,1251622.504853,1.412148,1
9,5891.3,1251504.214427,1251504.214427,1.270933,1
9,5896.3,1251504.214427,1251504.214427,1.143840,1
9,5897.3,1251504.214427,1251504.214427,1.029456,1
9,5900.3,1251480.427717,1251480.427717,0.926510,1
9,5921.3,1250283.482874,1250283.482874,0.833859,1
9,6002.3,1250283.437146,1250283.437146,0.750473,1
9,6003.3,1250283.437146,1250283.437146,0.675426,1
9,6024.4,1247954.221736,1247954.221736,0.607883,1
9,6031.4,1247945.132687,1247945.132687,0.547095,1
9,6043.7,1247945.132687,1247945.132687,0.492385,1
9,6063.7,1247891.970601,1247891.970601,0.443147,1
9,6064.7,1247891.970601,1247891.970601,0.398832,1
9,6085.8,1246676.434345,1246676.434345,0.358949,1
9,6186.8,1246676.434257,1246676.434257,0.323054,1
9,6187.8,1246676.434257,1246676.434257,0.290749,1
9,6208.8,1244312.751060,1244312.751060,0.261674,1
9,6218.8,1244090.111593,1244090.111593,0.235506,1
9,6223.9,1244090.111593,1244090.111593,0.211956,1
9,6225.9,1244086.860049,1244086.860049,0.190760,1
9,6454.9,1244086.860049,1244086.860049,0.171684,1
9,6475.9,1242577.472748,1242577.472748,0.154516,1
9,6817.9,1242577.472748,1242577.472748,0.139064,1
9,6818.9,1242577.472748,1242577.472748,0.125158,1
9,6839.9,1240553.098882,1240553.098882,0.112642,1
9,6844.9,1240350.944290,1240350.944290,0.101378,1
9,6845.9,1240350.944290,1240350.944290,5.000000,1
9,6866.8,1237225.734890,1237225.734890,4.500000,1
9,7222.8,1237225.734890,1237225.734890,4.050000,1
9,7223.8,1237225.734890,1237225.734890,3.645000,1
9,7244.8,1235065.486690,1235065.486690,3.280500,1
9,7252.8,1235010.653917,1235010.653917,2.952450,1
9,7257.8,1235010.653917,1235010.653917,2.657205,1
9,7511.8,1234937.552649,1234937.552649,2.391485,1
9,7512.9,1234937.552649,1234937.552649,2.152336,0
9,7533.8,1231851.369689,1231851.369689,1.937102,1
9,7894.8,1231851.369689,1231851.369689,1.743392,1
9,7895.8,1231851.369689,1231851.369689,1.569053,1
9,7916.7,1230693.883887,1230693.883887,1.412148,1
9,7923.7,1230554.106838,1230554.106838,1.270933,1
9,7928.8,1230554.106838,1230554.106838,1.143840,1
9,7929.8,1230554.106838,1230554.106838,1.029456,1
9,7951.7,1226993.063042,1226993.063042,0.926510,1
9,7972.6,1224722.053589,1224722.053589,0.833859,1
9,7973.6,1224714.731025,1224714.731025,0.750473,1
9,7974.6,1224714.731025,1224714.731025,0.675426,1
9,7995.5,1222912.445249,1222912.445249,0.607883,1
9,7999.5,1222265.359681,1222265.359681,0.547095,1
9,8004.5,1222265.359681,1222265.359681,0.492385,1
9,8005.5,1222265.359681,1222265.359681,0.443147,0
9,8006.5,1222265.359681,1222265.359681,0.398832,0
9,8027.4,1220415.495838,1220415.495838,0.358949,1
9,8407.4,1220415.495838,1220415.495838,0.323054,1
9,8408.4,1220415.495838,1220415.495838,0.290749,1
9,8429.2,1217404.040067,1217404.040067,0.261674,1
9,8464.2,1217370.967821,1217370.967821,0.235506,1
9,8469.3,1217370.967821,1217370.967821,0.211956,1
9,8470.3,1217370.967821,1217370.967821,0.190760,0
9,8501.1,1215207.489868,1215207.489868,0.171684,1
9,8522.0,1211449.249049,1211449.249049,0.154516,1
9,8926.0,1211449.249049,1211449.249049,0.139064,1
9,8927.0,1211449.249049,1211449.249049,0.125158,1
9,8947.8,1208920.032650,1208920.032650,0.112642,1
9,8949.8,1208650.346001,1208650.346001,0.101378,1
9,8950.8,1208650.346001,1208650.346001,5.000000,1
9,8971.6,1205098.792004,1205098.792004,4.500000,1
9,9380.6,1205098.792004,1205098.792004,4.050000,1
9,9381.6,1205098.792004,1205098.792004,3.645000,1
9,9402.4,1201317.496299,1201317.496299,3.280500,1
9,9412.4,1201283.136388,1201283.136388,2.952450,1
9,9424.8,1201283.136388,1201283.136388,2.657205,1
9,9426.8,1201283.136388,1201283.136388,2.391485,0
9,9710.8,1201283.136388,1201283.136388,2.152336,1
9,9731.5,1199112.069799,1199112.069799,1.937102,1
9,10150.5,1199112.069799,1199112.069799,1.743392,1
9,10151.5,1199112.069799,1199112.069799,1.569053,1
9,10172.3,1198285.891798,1198285.891798,1.412148,1
9,10174.3,1198073.074944,1198073.074944,1.270933,1
9,10179.3,1198073.074944,1198073.074944,1.143840,1
9,10209.3,1197965.222656,1197965.222656,1.029456,1
9,10231.0,1196311.475009,1196311.475009,0.926510,1
9,10251.7,1195385.544515,1195385.544515,0.833859,1
9,10309.7,1195385.528375,1195385.528375,0.750473,1
9,10310.7,1195385.528375,1195385.528375,0.675426,1
9,10331.4,1193322.470665,1193322.470665,0.607883,1
9,10350.4,1193252.135558,1193252.135558,0.547095,1
9,10362.8,1193252.135558,1193252.135558,0.492385,1
9,10384.5,1191793.834610,1191793.834610,0.443147,1
9,10449.5,1191774.812247,1191774.812247,0.398832,1
9,10470.2,1189106.082017,1189106.082017,0.358949,1
9,10495.2,1189103.123796,1189103.123796,0.323054,1
9,10496.2,1189103.123796,1189103.123796,0.290749,1
9,10516.8,1186962.827580,1186962.827580,0.261674,1
9,10561.8,1186956.114058,1186956.114058,0.235506,1
9,10566.9,1186956.114058,1186956.114058,0.211956,1
9,10885.9,1186956.114058,1186956.114058,0.190760,1
9,10991.5,1186669.174803,1186669.174803,0.171684,1
9,11012.2,1184626.488300,1184626.488300,0.154516,1
9,11053.2,1184626.411889,1184626.411889,0.139064,1
9,11054.2,1184626.411889,1184626.411889,0.125158,1
9,11074.8,1183546.411889,1183546.411889,0.112642,1
9,11118.8,1183524.136843,1183524.136843,0.101378,1
9,11119.8,1183524.136843,1183524.136843,5.000000,1
9,11140.4,1180214.556171,1180214.556171,4.500000,1
9,11257.4,1180212.513454,1180212.513454,4.050000,1
9,11258.4,1180212.513454,1180212.513454,3.645000,1
9,11279.0,1178777.760190,1178777.760190,3.280500,1
9,11342.0,1178611.086256,1178611.086256,2.952450,1
9,11347.1,1178611.086256,1178611.086256,2.657205,1
9,11368.7,1176652.148389,1176652.148389,2.391485,1
9,11458.7,1176434.724612,1176434.724612,2.152336,1
9,11479.2,1175727.820433,1175727.820433,1.937102,1
9,11514.2,1175716.557889,1175716.557889,1.743392,1
9,11515.2,1175716.557889,1175716.557889,1.569053,1
9,11535.8,1174734.609220,1174734.609220,1.412148,1
9,11624.8,1174723.735019,1174723.735019,1.270933,1
9,11629.8,1174638.751322,1174638.751322,1.143840,1
9,11630.8,1174211.957277,1174211.957277,1.029456,1
9,11631.8,1174211.957277,1174211.957277,0.926510,1
9,11652.4,1173586.207036,1173586.207036,0.833859,1
9,11687.4,1173585.351441,1173585.351441,0.750473,1
9,11688.4,1173585.351441,1173585.351441,0.675426,1
9,11709.0,1170513.374189,1170513.374189,0.607883,1
9,11745.0,1170494.940924,1170494.940924,0.547095,1
9,11757.4,1170494.193075,1170494.193075,0.492385,1
9,11758.4,1170494.193075,1170494.193075,0.443147,0
9,11785.4,1170474.621476,1170474.621476,0.398832,1
9,11806.0,1169020.792198,1169020.792198,0.358949,1
9,11970.0,1169011.497989,1169011.497989,0.323054,1
9,11971.0,1169011.497989,1169011.497989,0.290749,1
9,11991.5,1166137.547206,1166137.547206,0.261674,1
9,11996.5,1166033.246364,1166033.246364,0.235506,1
9,12008.9,1166033.246364,1166033.246364,0.211956,1
9,12030.4,1165451.156901,1165451.156901,0.190760,1
9,12098.4,1165401.275637,1165401.275637,0.171684,1
9,12118.9,1164246.309190,1164246.309190,0.154516,1
9,12180.9,1164246.258773,1164246.258773,0.139064,1
9,12181.9,1164246.258773,1164246.258773,0.125158,1
9,12202.4,1163857.518290,1163857.518290,0.112642,1
9,12262.4,1163830.164341,1163830.164341,0.101378,1
9,12263.4,1163830.164341,1163830.164341,5.000000,1
9,12283.9,1162166.335532,1162166.335532,4.500000,1
9,12844.9,1162166.335532,1162166.335532,4.050000,1
9,12845.9,1162166.335532,1162166.335532,3.645000,1
9,12866.4,1160055.442270,1160055.442270,3.280500,1
9,12923.4,1160052.126330,1160052.126330,2.952450,1
9,12928.4,1159972.133626,1159972.133626,2.657205,1
9,12932.4,1159962.259635,1159962.259635,2.391485,1
9,12933.4,1159962.259635,1159962.259635,2.152336,1
9,12953.9,1158336.644477,1158336.644477,1.937102,1
9,13000.9,1158336.632918,1158336.632918,1.743392,1
9,13001.9,1158336.632918,1158336.632918,1.569053,1
9,13022.4,1154739.321392,1154739.321392,1.412148,1
9,13146.4,1154735.115438,1154735.115438,1.270933,1
9,13151.5,1154735.115438,1154735.115438,1.143840,1
9,13172.9,1154113.671611,1154113.671611,1.029456,1
9,13293.9,1154075.329251,1154075.329251,0.926510,1
9,13314.4,1153385.303978,1153385.303978,0.833859,1
9,13899.4,1153385.303978,1153385.303978,0.750473,1
9,13900.4,1153385.303978,1153385.303978,0.675426,1
9,13920.8,1151461.892584,1151461.892584,0.607883,1
9,13978.8,1151459.085401,1151459.085401,0.547095,1
9,13991.2,1151459.085401,1151459.085401,0.492385,1
9,13992.2,1151459.085401,1151459.085401,0.443147,1
9,14155.2,1151456.520218,1151456.520218,0.398832,1
9,14175.6,1149147.543404,1149147.543404,0.358949,1
9,14176.6,1149142.508952,1149142.508952,0.323054,1
9,14177.6,1149142.508952,1149142.508952,0.290749,1
9,14198.0,1147368.469252,1147368.469252,0.261674,1
9,14206.1,1147368.469252,1147368.469252,0.235506,0
9,14211.1,1147368.469252,1147368.469252,0.211956,1
9,14212.1,1147368.469252,1147368.469252,0.190760,1
9,14220.1,1147269.574253,1147269.574253,0.171684,1
9,14240.5,1145377.917895,1145377.917895,0.154516,1
9,14287.5,1145368.462652,1145368.462652,0.139064,1
9,14288.5,1145368.462652,1145368.462652,0.125158,1
9,14308.9,1143559.486770,1143559.486770,0.112642,1
9,14361.9,1143525.482394,1143525.482394,0.101378,1
9,14389.3,1143176.037100,1143176.037100,5.000000,1
9,14409.7,1140984.245873,1140984.245873,4.500000,1
9,14487.7,1140984.217429,1140984.217429,4.050000,1
9,14488.7,1140984.217429,1140984.217429,3.645000,1
9,14509.1,1140635.593858,1140635.593858,3.280500,1
9,14546.1,1140609.734716,1140609.734716,2.952450,1
9,14558.5,1140609.734716,1140609.734716,2.657205,1
9,14559.5,1140609.734716,1140609.734716,2.391485,1
9,14830.5,1140609.263069,1140609.263069,2.152336,1
9,14850.9,1139237.341524,1139237.341524,1.937102,1
9,14927.9,1139237.306361,1139237.306361,1.743392,1
9,14928.9,1139237.306361,1139237.306361,1.569053,1
9,14949.3,1134896.093561,1134896.093561,1.412148,1
9,14987.3,1134874.154353,1134874.154353,1.270933,1
9,14992.3,1134874.154353,1134874.154353,1.143840,1
9,14993.3,1134874.154353,1134874.154353,1.029456,0
9,14994.3,1134874.154353,1134874.154353,0.926510,1
9,15014.7,1133880.982981,1133880.982981,0.833859,1
9,15160.7,1133876.127896,1133876.127896,0.750473,1
9,15161.7,1133876.127896,1133876.127896,0.675426,1
9,15182.1,1130600.199209,1130600.199209,0.607883,1
9,15222.1,1130597.404789,1130597.404789,0.547095,1
9,15227.1,1130597.404789,1130597.404789,0.492385,1
9,15248.5,1128478.039335,1128478.039335,0.443147,1
9,15269.8,1125977.319598,1125977.319598,0.398832,1
9,15290.1,1124785.641325,1124785.641325,0.358949,1
9,15463.1,1124783.913475,1124783.913475,0.323054,1
9,15464.1,1124783.913475,1124783.913475,0.290749,1
9,15484.4,1123253.998422,1123253.998422,0.261674,1
9,15504.4,1123223.823829,1123223.823829,0.235506,1
9,15516.8,1123223.823829,1123223.823829,0.211956,1
9,15517.8,1123223.823829,1123223.823829,0.190760,1
9,15518.8,1123223.823829,1123223.823829,0.171684,1
9,15539.1,1123046.878220,1123046.878220,0.154516,1
9,15739.1,1123039.543925,1123039.543925,0.139064,1
9,15740.1,1123039.543925,1123039.543925,0.125158,1
9,15760.4,1121530.592693,1121530.592693,0.112642,1
9,15835.4,1121521.741650,1121521.741650,0.101378,1
9,15836.4,1121521.741650,1121521.741650,5.000000,1
9,15856.6,1120438.955342,1120438.955342,4.500000,1
9,16073.6,1120433.583492,1120433.583492,4.050000,1
9,16074.6,1120433.583492,1120433.583492,3.645000,1
9,16094.9,1118374.043145,1118374.043145,3.280500,1
9,16154.9,1118310.885489,1118310.885489,2.952450,1
9,16160.0,1118292.627744,1118292.627744,2.657205,1
9,16181.2,1117617.739820,1117617.739820,2.391485,1
9,16182.2,1117617.739820,1117617.739820,2.152336,0
9,16202.5,1116058.299146,1116058.299146,1.937102,1
9,16912.5,1116058.299146,1116058.299146,1.743392,1
9,16913.5,1116058.299146,1116058.299146,1.569053,1
9,16933.7,1114387.333213,1114387.333213,1.412148,1
9,17016.7,1114320.677766,1114320.677766,1.270933,1
9,17021.7,1114320.677766,1114320.677766,1.143840,1
9,17057.7,1114261.945666,1114261.945666,1.029456,1
9,17058.7,1114261.945666,1114261.945666,0.926510,1
9,17078.9,1112192.136367,1112192.136367,0.833859,1
9,17291.9,1112146.523549,1112146.523549,0.750473,1
9,17292.9,1112146.523549,1112146.523549,0.675426,1
9,17313.1,1109924.121436,1109924.121436,0.607883,1
9,17411.1,1109850.001981,1109850.001981,0.547095,1
9,17416.2,1109850.001981,1109850.001981,0.492385,1
9,17916.2,1109850.001981,1109850.001981,0.443147,1
9,17917.2,1109850.001981,1109850.001981,0.398832,1
9,17937.4,1108003.370028,1108003.370028,0.358949,1
9,18659.4,1108003.370028,1108003.370028,0.323054,1
9,18660.4,1108003.370028,1108003.370028,0.290749,1
9,18680.6,1106484.087983,1106484.087983,0.261674,1
9,18801.6,1106470.741262,1106470.741262,0.235506,1
9,18806.6,1106470.741262,1106470.741262,0.211956,1
9,18807.6,1106470.741262,1106470.741262,0.190760,0
9,18808.6,1106470.741262,1106470.741262,0.171684,1
9,18828.8,1103351.611720,1103351.611720,0.154516,1
9,19559.8,1103351.611720,1103351.611720,0.139064,1
9,19560.8,1103351.611720,1103351.611720,0.125158,1
9,19581.0,1102332.259592,1102332.259592,0.112642,1
9,19602.0,1102312.890133,1102312.890133,0.101378,1
9,19643.0,1102312.890133,1102312.890133,5.000000,0
9,19663.1,1100355.227821,1100355.227821,4.500000,1
9,20405.1,1100355.227821,1100355.227821,4.050000,1
9,20406.1,1100355.227821,1100356.010481,3.645000,1
9,20426.3,1098921.425420,1098921.425420,3.280500,1
9,20485.3,1098898.455345,1098898.455345,2.952450,1
9,20497.7,1098898.455345,1098898.455345,2.657205,1
9,20518.8,1097038.967617,1097038.967617,2.391485,1
9,20539.9,1095556.832730,1095556.832730,2.152336,1
9,20560.0,1094252.948067,1094252.948067,1.937102,1
9,20602.0,1094252.165407,1094252.165407,1.743392,1
9,20603.0,1094252.165407,1094252.165407,1.569053,1
9,20623.1,1093455.878361,1093455.878361,1.412148,1
9,20693.1,1093425.193324,1093425.193324,1.270933,1
9,20705.5,1093425.193324,1093425.193324,1.143840,1
9,20706.5,1093425.193324,1093425.193324,1.029456,1
9,21264.5,1093425.193324,1093425.193324,0.926510,1
9,21284.6,1092232.555274,1092232.555274,0.833859,1
9,21437.6,1092232.552954,1092232.552954,0.750473,1
9,21438.6,1092232.552954,1092232.552954,0.675426,1
9,21458.6,1090247.849690,1090247.849690,0.607883,1
9,21480.6,1089902.692191,1089902.692191,0.547095,1
9,21485.7,1089902.692191,1089902.692191,0.492385,1
9,21506.7,1087172.108480,1087172.108480,0.443147,1
9,21507.7,1087172.108480,1087172.108480,0.398832,1
9,21527.7,1085510.376362,1085510.376362,0.358949,1
9,22356.7,1085510.376362,1085510.376362,0.323054,1
9,22357.7,1085510.376362,1085510.376362,0.290749,0
9,22377.8,1083698.139425,1083698.139425,0.261674,1
9,22400.8,1083541.821695,1083541.821695,0.235506,1
9,22413.2,1083541.821695,1083541.821695,0.211956,1
9,22434.2,1081040.350991,1081040.350991,0.190760,1
9,22435.2,1081040.350991,1081040.350991,0.171684,1
9,22455.2,1079239.981913,1079239.981913,0.154516,1
9,23295.2,1079239.981913,1079239.981913,0.139064,1
9,23296.2,1079239.981913,1079239.981913,0.125158,0
9,23316.2,1078382.978448,1078382.978448,0.112642,1
9,23349.2,1078375.735359,1078375.735359,0.101378,1
9,23350.2,1078375.735359,1078375.735359,5.000000,1
9,23370.2,1078375.735359,1078375.740091,4.500000,1
9,23381.2,1078282.625507,1078282.625507,4.050000,1
9,23382.2,1078282.625507,1078282.625507,3.645000,1
9,23402.1,1078148.506786,1078148.506786,3.280500,1
9,23447.1,1078127.273557,1078127.273557,2.952450,1
9,23452.2,1078127.273557,1078127.273557,2.657205,1
9,23453.2,1078127.273557,1078127.273557,2.391485,1
9,23474.1,1076853.179599,1076853.179599,2.152336,1
9,23494.1,1076508.927782,1076508.927782,1.937102,1
9,23634.1,1076508.886064,1076508.886064,1.743392,1
9,23635.1,1076508.886064,1076508.886064,1.569053,1
9,23655.1,1075974.563715,1075974.563715,1.412148,1
9,23671.1,1075959.039275,1075959.039275,1.270933,1
9,23676.2,1075959.039275,1075959.039275,1.143840,1
9,23697.1,1074375.719243,1074375.719243,1.029456,1
9,23718.1,1072361.326644,1072361.326644,0.926510,1
9,23738.0,1071822.540939,1071822.540939,0.833859,1
9,23840.0,1071822.505924,1071822.505924,0.750473,1
9,23841.0,1071822.505924,1071822.505924,0.675426,1
9,23860.9,1071152.077829,1071152.077829,0.607883,1
9,23891.9,1071140.459095,1071140.459095,0.547095,1
9,23904.4,1071140.459095,1071140.459095,0.492385,1
9,23925.3,1069429.240310,1069429.240310,0.443147,1
9,23946.2,1066140.628572,1066140.628572,0.398832,1
9,23966.1,1065931.566038,1065931.566038,0.358949,1
9,23978.1,1065743.730838,1065743.730838,0.323054,1
9,23979.1,1065743.730838,1065743.730838,0.290749,1
9,23999.0,1064150.989259,1064150.989259,0.261674,1
9,24012.0,1064098.305084,1064098.305084,0.235506,1
9,24017.1,1064098.305084,1064098.305084,0.211956,1
9,24038.0,1059852.590294,1059852.590294,0.190760,1
9,24046.4,1059852.590294,1059852.590294,0.171684,0
9,24066.3,1058776.968866,1058776.968866,0.154516,1
9,24081.3,1058776.954142,1058776.954142,0.139064,1
9,24082.3,1058776.954142,1058776.954142,0.125158,1
9,24102.1,1056124.733099,1056124.733099,0.112642,1
9,24134.1,1055981.906812,1055981.906812,0.101378,1
9,24172.1,1055980.439687,1055980.439687,5.000000,1
9,24192.0,1054655.147952,1054655.147952,4.500000,1
9,24247.0,1054655.138739,1054655.138739,4.050000,1
9,24248.0,1054655.138739,1054655.138739,3.645000,1
9,24267.8,1053077.662286,1053077.662286,3.280500,1
9,24306.8,1053026.446485,1053026.446485,2.952450,1
9,24311.9,1053026.446485,1053026.446485,2.657205,1
9,24342.2,1053026.446485,1053026.446485,2.391485,0
